t	menu/mnt_121	Rozpoczniesz tu kampanię Nowa Gra+, zachowując cały dotychczasowy dorobek postaci, umiejętności broni, runy i Krwawe Klejnoty. Demonów będzie więcej, a każdy wróg będzie miał więcej życia.
t	menu/mnt_122	Nowa Gra +
t	menu/mnt_123	Trzęsienie ekranu przy strzale
t	menu/mnt_124	Łatwy+
t	menu/mnt_125	Normalny+
t	menu/mnt_126	Trudny+
t	menu/mnt_127	Piekło+
t	menu/mnt_128	Koszmar+
t	menu/mnt_129	Rozdział 3
t	menu/mnt_130	Rozdział 4
t	menu/mnt_131	Rozdział 5
t	menu/mnt_132	Rozdział 6
t	menu/mnt_133	Znacznik trafienia
t	menu/mnt_134	Obszary poboczne
t	menu/mnt_135	Wczytaj domyślne ustawienia gry
t	menu/mnt_136	Na pewno chcesz wczytać ustawienia domyślne?
t	menu/mnt_137	Przywrócono! Uruchom grę ponownie, aby wszystkie ustawienia domyślne weszły w życie.
t	menu/mnt_138	Układ pada
t	menu/mnt_139	Strzał
t	menu/mnt_140	Poprzednia broń/koło broni (przytrzymaj)
t	menu/mnt_141	Użyj
t	menu/mnt_142	Przeładuj/anuluj (menu)
t	menu/mnt_143	Spowolniony Czas
t	menu/mnt_144	Skok/zatwierdź (menu)
t	menu/mnt_145	Rozglądanie\n\nGóra/dół: przewijanie (menu)\n\nLewo/prawo: suwak/wybór (ustawienia)
t	menu/mnt_146	Broń alternatywna
t	menu/mnt_147	Doskok
t	menu/mnt_148	Ruch/nawigacja (menu)
t	menu/mnt_149	Lewo: poprzedni slot broni\nPrawo: następny slot broni
t	menu/mnt_150	Układ pada
t	menu/mnt_151	Menu
t	menu/mnt_152	Ustaw. pada
t	menu/mnt_153	Czułość rozglądania w osi X
t	menu/mnt_154	Czułość rozglądania w osi Y
t	menu/mnt_155	Rozmiar koła broni
t	menu/mnt_156	Odwróć oś Y
t	menu/mnt_157	Kucnij
t	menu/mnt_158	Nawigacja
t	menu/mnt_159	Wybierz/pokaż opis
t	menu/mnt_160	Aktywuj slot/aktywuj runę
t	menu/mnt_161	Suwak lewo-prawo/wybór lewo-prawo
t	menu/mnt_162	Anuluj
t	menu/mnt_163	Przełącz/zatwierdź
t	menu/mnt_164	Przewijanie
t	menu/mnt_165	Czułość rozglądania
t	menu/mnt_166	Czułość przewijania
t	menu/mnt_167	Wybierz slot
t	menu/mnt_168	Broń alternatywna
t	menu/mnt_169	Obrót o 180 stopni
t	menu/mnt_170	Kucnij/anuluj (menu)
t	menu/mnt_171	Układ 1
t	menu/mnt_172	Układ 2
t	menu/mnt_173	Poprzednia broń (wł.)/poprzedni rodzaj broni (wył.)
t	menu/mnt_174	Kursor myszy
t	menu/mnt_175	Poprzednie tryby broni
t	menu/mnt_176	Rodzaj broni
t	menu/mnt_177	Tylko kategoria broni
t	menu/mnt_178	Filtr
t	menu/mnt_180	Pikseloza
t	menu/mnt_181	Skala pikselozy
t	menu/mnt_182	Bez filtra
t	menu/mnt_183	Zielony Chłopiec
t	menu/mnt_184	Brąz jest git
t	menu/mnt_185	Grzech
t	menu/mnt_186	Psychodela
t	menu/mnt_187	Stary telewizor
t	menu/mnt_188	Naciśnij 'E', aby zacząć
t	menu/mnt_189	Napraw Kryształ
t	menu/mnt_190	Odzyskaj życie
t	menu/mnt_191	Przyzwij obrońcę
t	menu/mnt_192	Większe obrażenia
t	menu/mnt_193	Następna fala: 
t	menu/mnt_194	Fala 
t	menu/mnt_195	Ukończono!
t	menu/mnt_196	Naciśnij 'E', aby rozpocząć następną falę.
t	menu/mnt_197	Wytrzymałość Kryształu + 
t	menu/mnt_198	Życie gracza + 
t	menu/mnt_199	Wynik + 
t	menu/mnt_200	Wynik łączny
t	menu/mnt_201	Wydatki
t	menu/mnt_202	Zabójstwa
t	menu/mnt_203	Fala
t	menu/mnt_204	Poziom trudności
t	menu/mnt_205	Tryb Strażnika
t	menu/mnt_206	Naciśnij 'Esc', aby opuścić Tryb Strażnika.
t	menu/mnt_207	Start
t	menu/mnt_208	Celownik punktowy
n	menu/mnt_208	---------------
t	menu/mnt_209	M1
t	menu/mnt_210	M2
t	menu/mnt_211	M3
t	menu/mnt_212	Wyjdź
t	menu/mnt_213	Twórcy
t	menu/mnt_214	Projekt gry, kierownictwo artystyczne, grafika 3D i animacja, projekt poziomów, \nprogramowanie, projekt interfejsu, grafika
t	menu/mnt_215	Język
t	menu/mnt_216	--------------
t	menu/mnt_217	--------------
t	menu/mnt_218	Tak
t	menu/mnt_219	Nie
t	menu/mnt_220	Muzyka\nGłos\nEfekty dźwiękowe\nOkładka\nGrafika przerywników
t	menu/mnt_221	Muzyka
t	menu/mnt_222	Głos
t	menu/mnt_223	Efekty dźwiękowe
t	menu/mnt_224	Okładka
t	menu/mnt_225	Grafika przerywników
t	menu/mnt_226	Podziękowania
t	menu/mnt_227	* Aby nowy język wczytał się poprawnie, \nuruchom grę ponownie.
t	menu/mnt_229	Krwawe Klejnoty
t	menu/mnt_230	Złote Runy
t	menu/mnt_231	Srebrne Runy
t	menu/mnt_232	-
t	menu/9859	Tylko kategoria broni
t	menu/9489	Tylko kategoria broni
t	menu/E1M5Boss	Pajęcza Królowa
t	menu/E2M4Boss	Serce Gomuramu
t	menu/E2M5Boss	Piekielny Rycerz
t	menu/E3M2Boss	Djookholu
t	menu/E3M5Boss	Kurator
t	menu/E4M6Boss	Annorbysis
t	menu/E5M4Boss	Beelsebur II
t	menu/E5MXBoss	To Coś
t	menu/E1M1Boss	Nekromanta
t	menu/???	???
n	menu/E1M1	Początek
n	menu/E1M2	Więzienie — część 1
n	menu/E1M3	Więzienie — część 2
n	menu/E1M4	Znowu pod ziemię
n	menu/E1M5	Legowisko
n	menu/E2M1	Mroczny grobowiec
n	menu/E2M2	Złe przeczucie
n	menu/E2M3	Wejście
n	menu/E2M4	Fabryka przetopu dusz
n	menu/E2M5	Znowu ty
n	menu/E3M1	Martwe żagle
n	menu/E3M2	Obcy
n	menu/E3M3	Skraj świata
n	menu/E3M4	Wykrzywiony czas
n	menu/E3M5	Manipulator
n	menu/E4M1	Piasek czasu
n	menu/E4M2	Pałac śmierci
n	menu/E4M3	Kamieniołom
n	menu/E4M4	Złowroga cisza
n	menu/E4M5	Prawda czy fałsz
n	menu/E4M6	Upadły bóg
n	menu/E5M1	Płonące miasteczko
n	menu/E5M2	Pełzające zło
n	menu/E5M3	Tamta noc
n	menu/E5M4	Koniec
n	menu/E5MX	Po końcu
n	menu/E1??	???
n	menu/E2??	???
n	menu/E3MX	Dzwony
n	menu/E4??	???
n	menu/E5??	???
t	menu/Weapon11	Podwójne Katany
n	menu/Weapon11	???
t	menu/Weapon21	Podwójne Pistolety
n	menu/Weapon21	???
t	menu/Weapon22	Podwójne PM-y
n	menu/Weapon22	???
t	menu/Weapon31	Strzelba Pompka
n	menu/Weapon31	???
t	menu/Weapon32	Dubeltówka
n	menu/Weapon32	???
t	menu/Weapon41	Czarny Łuk
n	menu/Weapon41	???
t	menu/Weapon51	Miotacz Pułapek
n	menu/Weapon51	???
t	menu/Weapon61	Wyrzutnia Rakiet Inferno
n	menu/Weapon61	???
t	menu/Weapon62	Potrójna Wyrzutnia Rakiet Inferno
n	menu/Weapon62	???
t	menu/Weapon71	Rewolwer Inferno
n	menu/Weapon71	???
t	menu/Weapon81	Rękawice Inferno P
n	menu/Weapon81	???
t	menu/Weapon82	Rękawice Inferno L
n	menu/Weapon82	???
t	emblem/Cha_N_DasCD_Red	Skraca czas odnowienia doskoku. (Poziom 1)
n	emblem/Cha_N_DasCD_Red	Pęd Templariusza
t	emblem/Cha_N_MaxHea_Up1	Zwiększa maksymalne zdrowie. (Poziom 1)
n	emblem/Cha_N_MaxHea_Up1	Hart Templariusza
t	emblem/Cha_N_MaxHea_Up2	Zwiększa maksymalne zdrowie. (Poziom 2)
n	emblem/Cha_N_MaxHea_Up2	Hart Templariusza II
t	emblem/Cha_N_MaxHea_Up3	Zwiększa maksymalne zdrowie. (Poziom 3)
n	emblem/Cha_N_MaxHea_Up3	Hart Templariusza III
t	emblem/Cha_N_MaxHea_Up4	Zwiększa maksymalne zdrowie. (Poziom 4).
n	emblem/Cha_N_MaxHea_Up4	Hart Templariusza IV
t	emblem/Cha_N_MaxArm_Up1	Zwiększa maksymalny pancerz. (Poziom 1)
n	emblem/Cha_N_MaxArm_Up1	Tarcza Templariusza
t	emblem/Cha_N_MaxArm_Up2	Zwiększa maksymalny pancerz. (Poziom 2)
n	emblem/Cha_N_MaxArm_Up2	Tarcza Templariusza II
t	emblem/Cha_N_MaxArm_Up3	Zwiększa maksymalny pancerz. (Poziom 3)
n	emblem/Cha_N_MaxArm_Up3	Tarcza Templariusza III
t	emblem/Cha_N_BulTim_Up	Wydłuża działanie Spowolnionego Czasu. (Poziom 1)
n	emblem/Cha_N_BulTim_Up	Klepsydra Templariusza
t	emblem/Cha_N_BulTim_Up2	Wydłuża działanie Spowolnionego Czasu. (Poziom 2)
n	emblem/Cha_N_BulTim_Up2	Klepsydra Templariusza II
t	emblem/Cha_N_DasCD_Red2	Skraca czas odnowienia doskoku. (Poziom 2)
n	emblem/Cha_N_DasCD_Red2	Pęd Templariusza II
t	emblem/Cha_N_DasCD_Red3	Skraca czas odnowienia doskoku. (Poziom 3)
n	emblem/Cha_N_DasCD_Red3	Pęd Templariusza III
t	emblem/Cha_S_BulTim_Up	Zwiększa ilość Energii Spowolnionego Czasu zdobywanej za zabijanie wrogów.
n	emblem/Cha_S_BulTim_Up	Spokój Ducha
t	emblem/Cha_S_Ber	Gdy jesteś o krok od śmierci, wszystkie twoje obrażenia mocno rosną.
n	emblem/Cha_S_Ber	Berserker
t	emblem/Cha_S_IroBon	Nieznacznie zmniejsza obrażenia otrzymywane przy każdym trafieniu.
n	emblem/Cha_S_IroBon	Stalowa Kość
t	emblem/Cha_S_GooLuc	Podobno czterolistna koniczyna przynosi ludziom szczęście.
n	emblem/Cha_S_GooLuc	Czterolistna Koniczyna
t	emblem/Cha_S_InvSlo	Nieznacznie zwiększa szybkość ruchu, a spowolnienia przestają cię dotyczyć.
n	emblem/Cha_S_InvSlo	Chyżość
t	emblem/Cha_S_DasGod	W chwili uruchomienia doskoku jesteś odporny na wszelkie obrażenia.
n	emblem/Cha_S_DasGod	Cień
t	emblem/iddadfsdfdd2	============
n	emblem/iddadfsdfdd2	====
t	emblem/iddssdfdd3	============
n	emblem/iddssdfdd3	====
t	emblem/iddsd4d	============
n	emblem/iddsd4d	====
t	emblem/Kat_N_CD_Down	Skraca czas odnowienia rzutu katanami. (Poziom 1)
n	emblem/Kat_N_CD_Down	Skupienie Katany
t	emblem/Kat_N_CD_Down2	Skraca czas odnowienia rzutu katanami. (Poziom 2)
n	emblem/Kat_N_CD_Down2	Skupienie Katany II
t	emblem/Kat_N_CD_Down3	Skraca czas odnowienia rzutu katanami. (Poziom 3)
n	emblem/Kat_N_CD_Down3	Skupienie Katany II
t	emblem/Kat_N_Dam_Up	Zwiększa obrażenia od rzutu Podwójnymi Katanami. (Poziom 1)
n	emblem/Kat_N_Dam_Up	Rzeź Katanami
t	emblem/Kat_N_Dam_Up2	Zwiększa obrażenia od rzutu Podwójnymi Katanami. (Poziom 2)
n	emblem/Kat_N_Dam_Up2	Rzeź Katanami II
t	emblem/Kat_N_Dam_Up3	Zwiększa obrażenia od rzutu Podwójnymi Katanami. (Poziom 3)
n	emblem/Kat_N_Dam_Up3	Rzeź Katanami II
t	emblem/Kat_N_SwiDam_Up	Zwiększa obrażenia od cięcia Podwójnymi Katanami. (Poziom 1)
n	emblem/Kat_N_SwiDam_Up	Okaleczenie Kataną
t	emblem/Kat_N_SwiDam_Up2	Zwiększa obrażenia od cięcia Podwójnymi Katanami. (Poziom 2)
n	emblem/Kat_N_SwiDam_Up2	Okaleczenie Kataną II
t	emblem/Kat_N_SwiDam_Up3	Zwiększa obrażenia od cięcia Podwójnymi Katanami. (Poziom 3)
n	emblem/Kat_N_SwiDam_Up3	Okaleczenie Kataną II
t	emblem/Kat_S_Swi_Pro	SP
n	emblem/Kat_S_Swi_Pro	SP
t	emblem/Kat_S_ThuKil_Nova	Dodaje obrażenia od błyskawic. Gdy cel zginie od włóczni błyskawic, nastąpi mała eksplozja elektryczna, raniąca i porażająca pobliskich wrogów. (Tylko w trybie miotanym).
n	emblem/Kat_S_ThuKil_Nova	Włócznia Błyskawic
t	emblem/Kat_S_Blo_Heal	Zabijanie wrogów Podwójnymi Katanami ładuje Rękawice Inferno. (Tylko w trybie białej broni).
n	emblem/Kat_S_Blo_Heal	Żądza Krwi
t	emblem/Kat_S_DasStr_Thunder	Pchnięcie w trakcie doskoku, raniące i porażające wszystkich mijanych wrogów. (Tylko w trybie białej broni).
n	emblem/Kat_S_DasStr_Thunder	Uderzenie Pioruna
t	emblem/Kat_S_ThrBac_Random	Po zabiciu demona rzutem Podwójnymi Katanami jest szansa, że czas odnowienia katan skończy się natychmiast. (Tylko w trybie miotanym).
n	emblem/Kat_S_ThrBac_Random	Przywołanie
t	emblem/Kat_S_NinMas	Katana Mistrza Ninja
n	emblem/Kat_S_NinMas	Katana Mistrza Ninja
t	emblem/Kat_S_KatShe	Gdy trzymasz podwójne katany, obrażenia, które otrzymujesz, mocno maleją.
n	emblem/Kat_S_KatShe	Ciało do Walki Wręcz
t	emblem/Kat_S_EasKil	Wrogowie trafieni rzuconymi katanami zostają przeklęci i na krótko tracą część życia.
n	emblem/Kat_S_EasKil	Słabość
t	emblem/Pis_N_Dam_Up	Zwiększa obrażenia pistoletów i PM-ów. (Poziom 1)
n	emblem/Pis_N_Dam_Up	Rzeź Pistoletem
t	emblem/Pis_N_Dam_Up2	Zwiększa obrażenia pistoletów i PM-ów. (Poziom 2)
n	emblem/Pis_N_Dam_Up2	Rzeź Pistoletem II
t	emblem/Pis_N_Dam_Up3	Zwiększa obrażenia pistoletów i PM-ów. (Poziom 3)
n	emblem/Pis_N_Dam_Up3	Rzeź Pistoletem III
t	emblem/Pis_N_Mag_Up	Zwiększa maksymalny zapas amunicji do pistoletów i PM-ów. (Poziom 1)
n	emblem/Pis_N_Mag_Up	Zasobnik Pistoletowy
t	emblem/Pis_N_Mag_Up2	Zwiększa maksymalny zapas amunicji do pistoletów i PM-ów. (Poziom 2)
n	emblem/Pis_N_Mag_Up2	Zasobnik Pistoletowy II
t	emblem/Pis_N_Mag_Up3	Zwiększa maksymalny zapas amunicji do pistoletów i PM-ów. (Poziom 3)
n	emblem/Pis_N_Mag_Up3	Zasobnik Pistoletowy III
t	emblem/Pis_N_Rat_Red	Zwiększa szybkostrzelność pistoletów i PM-ów. (Poziom 1)
n	emblem/Pis_N_Rat_Red	Pęd Pistoletu
t	emblem/Pis_N_Rat_Red2	Zwiększa szybkostrzelność pistoletów i PM-ów. (Poziom 2)
n	emblem/Pis_N_Rat_Red2	Pęd Pistoletu II
t	emblem/Pis_N_Rat_Red3	Zwiększa szybkostrzelność pistoletów i PM-ów. (Poziom 3)
n	emblem/Pis_N_Rat_Red3	Pęd Pistoletu III
t	emblem/Pis_S_CanRel	Anuluje przeładowanie pistoletów i PM-ów.
n	emblem/Pis_S_CanRel	Burza Ołowiu
t	emblem/Pis_S_SloKil	W Spowolnionym Czasie obrażenia pistoletu rosną gigantycznie i nie kosztują amunicji. (Tylko pistolet).
n	emblem/Pis_S_SloKil	Neo
t	emblem/Pis_S_ShoPro	Podwójne Pistolety zmieniają się w Podwójne Piekielne Wrzaski, miotające potężnymi ognistymi pociskami, które przechodzą na wylot przez wroga.
n	emblem/Pis_S_ShoPro	Piekielny Wrzask
t	emblem/Pis_S_BulBul	Zwiększa maksymalny zapas amunicji do pistoletów i PM-ów o 200.
n	emblem/Pis_S_BulBul	Skład Amunicji
t	emblem/Pis_S_M10Inf	Podwójne PM-y przechodzą w tryb Inferno — z ogromną szybkostrzelnością i większym zapasem amunicji Huragan potrafi w krótkiej chwili zadać wrogowi potworne obrażenia.
n	emblem/Pis_S_M10Inf	Huragan
t	emblem/Pis_S_BubGun	Miotaj we wroga zabójczymi bańkami!
n	emblem/Pis_S_BubGun	Bańkowiec
t	emblem/Sho_N_Dam_Up	Zwiększa obrażenia strzelby. (Poziom 1)
n	emblem/Sho_N_Dam_Up	Rzeź Strzelbą
t	emblem/Sho_N_Dam_Up2	Zwiększa obrażenia strzelby. (Poziom 2)
n	emblem/Sho_N_Dam_Up2	Rzeź Strzelbą II
t	emblem/Sho_N_Dam_Up3	Zwiększa obrażenia strzelby. (Poziom 3)
n	emblem/Sho_N_Dam_Up3	Rzeź Strzelbą III
t	emblem/Sho_N_Mag_Up	Zwiększa maksymalny zapas amunicji do strzelby. (Poziom 1)
n	emblem/Sho_N_Mag_Up	Zasobnik Strzelbowy
t	emblem/Sho_N_Mag_Up2	Zwiększa maksymalny zapas amunicji do strzelby. (Poziom 2)
n	emblem/Sho_N_Mag_Up2	Zasobnik Strzelbowy II
t	emblem/Sho_N_Mag_Up3	Zwiększa maksymalny zapas amunicji do strzelby. (Poziom 3)
n	emblem/Sho_N_Mag_Up3	Zasobnik Strzelbowy III
t	emblem/Sho_N_Rat_Red	Zwiększa szybkostrzelność strzelby. (Poziom 1)
n	emblem/Sho_N_Rat_Red	Pęd Strzelby
t	emblem/Sho_N_Rat_Red2	Zwiększa szybkostrzelność strzelby. (Poziom 2)
n	emblem/Sho_N_Rat_Red2	Pęd Strzelby II
t	emblem/Sho_N_Rat_Red3	Zwiększa szybkostrzelność strzelby. (Poziom 3)
n	emblem/Sho_N_Rat_Red3	Pęd Strzelby III
t	emblem/Sho_S_IceSlo	Strzelba Pompka przechodzi w tryb Inferno "Mroźna Zjawa", który po trafieniu mocno spowalnia wrogów na krótką chwilę i nieznacznie zwiększa obrażenia strzelby. Działa tylko na Strzelbę Pompkę.
n	emblem/Sho_S_IceSlo	Mroźna Zjawa
t	emblem/Sho_S_DouSho_Blood	Dwa naboje w Dubeltówce można wystrzelić osobno.
n	emblem/Sho_S_DouSho_Blood	Znowu ... ŻYJĘ!
t	emblem/Sho_S_LonRan_Sniper	Znacząco zmniejsza spadek obrażeń Strzelby Pompki na dystansie i zawęża rozrzut. Działa tylko na Strzelbę Pompkę.
n	emblem/Sho_S_LonRan_Sniper	Strzelba Snajperska
t	emblem/Sho_S_RusSho_Tank	Im więcej wrogów wokół postaci, tym większe obrażenia zadaje Dubeltówka. Działa tylko na Dubeltówkę.
n	emblem/Sho_S_RusSho_Tank	Zelota
t	emblem/Sho_S_ShoLin	Dubeltówka przechodzi w tryb Inferno "Tnący" i wystrzeliwuje świetlną linię, która przecina wszystkie mijane demony.
n	emblem/Sho_S_ShoLin	Tnący
t	emblem/Sho_S_ComSho	Po strzale z dubeltówki natychmiast przełącz się i strzel ze strzelby pompki, a zadasz demonom potworne obrażenia.
n	emblem/Sho_S_ComSho	Strzał Combo
t	emblem/Bow_N_Dam_Up	Zwiększa obrażenia Czarnego Łuku. (Poziom 1)
n	emblem/Bow_N_Dam_Up	Rzeź Czarnym Łukiem
t	emblem/Bow_N_Dam_Up2	Zwiększa obrażenia Czarnego Łuku. (Poziom 2)
n	emblem/Bow_N_Dam_Up2	Rzeź Czarnym Łukiem II
t	emblem/Bow_N_Dam_Up3	Zwiększa obrażenia Czarnego Łuku. (Poziom 3)
n	emblem/Bow_N_Dam_Up3	Rzeź Czarnym Łukiem III
t	emblem/Bow_N_Mag_Up	Zwiększa maksymalny zapas strzał. (Poziom 1)
n	emblem/Bow_N_Mag_Up	Kołczan Czarnego Łuku
t	emblem/Bow_N_Mag_Up2	Zwiększa maksymalny zapas strzał. (Poziom 2)
n	emblem/Bow_N_Mag_Up2	Kołczan Czarnego Łuku II
t	emblem/Bow_N_Mag_Up3	Zwiększa maksymalny zapas strzał. (Poziom 3)
n	emblem/Bow_N_Mag_Up3	Kołczan Czarnego Łuku III
t	emblem/Bow_N_CD_Down	Skraca czas odnowienia Czarnego Łuku. (Poziom 1)
n	emblem/Bow_N_CD_Down	Skupienie Czarnego Łuku
t	emblem/Bow_N_CD_Down2	Skraca czas odnowienia Czarnego Łuku. (Poziom 2)
n	emblem/Bow_N_CD_Down2	Skupienie Czarnego Łuku II
t	emblem/Bow_N_CD_Down3	Skraca czas odnowienia Czarnego Łuku. (Poziom 3)
n	emblem/Bow_N_CD_Down3	Skupienie Czarnego Łuku III
t	emblem/Bow_S_KeeSho_Hurt	Po każdym celnym trafieniu postać na chwilę wchodzi w stan "Łucznika", zwiększając obrażenia następnego trafienia. Seria szybkich trafień potrafi zadać ogromne obrażenia.
n	emblem/Bow_S_KeeSho_Hurt	Łucznik
t	emblem/Bow_S_LigKil_Hurt	A
n	emblem/Bow_S_LigKil_Hurt	A
t	emblem/Bow_S_HelHun	Zwiększa obrażenia Czarnego Łuku przy strzale w głowę, a zabicie wroga strzałem w głowę z Czarnego Łuku włącza krótki Spowolniony Czas.
n	emblem/Bow_S_HelHun	Piekielne Łowy
t	emblem/Bow_S_HalKil_HalfHeal	Strzała zadaje dodatkowe obrażenia wrogom, którym zostało mniej niż 50% życia.
n	emblem/Bow_S_HalKil_HalfHeal	Egzekucja
t	emblem/Bow_S_NinMas	Zwiększa obrażenia we wszystkich trybach katan i łuku.
n	emblem/Bow_S_NinMas	Mistrz Ninja: Cios
t	emblem/Bow_S_ShoBac	Każde celne trafienie ma szansę nie zużyć żadnej strzały
n	emblem/Bow_S_ShoBac	Szczęśliwy Kołczan
t	emblem/Bow_S_RamSho	Do strzały dołączony jest mały ładunek — celne trafienie w demona wywoła dodatkowy wybuch raniący wrogów wokół.
n	emblem/Bow_S_RamSho	Wybuch
t	emblem/Roc_N_Dam_Up	Zwiększa obrażenia rakiet. (Poziom 1)
n	emblem/Roc_N_Dam_Up	Rzeź Rakietą Inferno
t	emblem/Roc_N_Dam_Up2	Zwiększa obrażenia rakiet. (Poziom 2)
n	emblem/Roc_N_Dam_Up2	Rzeź Rakietą Inferno II
t	emblem/Roc_N_Dam_Up3	Zwiększa obrażenia rakiet. (Poziom 3)
n	emblem/Roc_N_Dam_Up3	Rzeź Rakietą Inferno III
t	emblem/Roc_N_Mag_Up	Zwiększa maksymalny zapas rakiet. (Poziom 1)
n	emblem/Roc_N_Mag_Up	Zasobnik Rakiet Inferno
t	emblem/Roc_N_Mag_Up2	Zwiększa maksymalny zapas rakiet. (Poziom 2)
n	emblem/Roc_N_Mag_Up2	Zasobnik Rakiet Inferno II
t	emblem/Roc_N_Mag_Up3	Zwiększa maksymalny zapas rakiet. (Poziom 3)
n	emblem/Roc_N_Mag_Up3	Zasobnik Rakiet Inferno III
t	emblem/Roc_N_Rad_Up	Zwiększa maksymalny promień wybuchu rakiety. (Poziom 1)
n	emblem/Roc_N_Rad_Up	Zasięg Rakiet Inferno
t	emblem/Roc_N_Rad_Up2	Zwiększa maksymalny promień wybuchu rakiety. (Poziom 2)
n	emblem/Roc_N_Rad_Up2	Zasięg Rakiet Inferno II
t	emblem/Roc_N_Rad_Up3	Zwiększa maksymalny promień wybuchu rakiety. (Poziom 3)
n	emblem/Roc_N_Rad_Up3	Zasięg Rakiet Inferno III
t	emblem/Roc_S_NotHur	Znacząco zmniejsza obrażenia, które Rakieta Inferno zadaje tobie samemu.
n	emblem/Roc_S_NotHur	Stalowa Tarcza
t	emblem/Roc_S_PowBul	Po założeniu tej runy wybuchająca beczka prochu z dużym prawdopodobieństwem zostawi amunicję do Rakiet Inferno.
n	emblem/Roc_S_PowBul	Beczki prochu to nie zabawki
t	emblem/Roc_S_IceAoe	Sopel po wybuchu zadaje obrażenia na stożkowym obszarze.
n	emblem/Roc_S_IceAoe	Sopel
t	emblem/Roc_S_ChaRoc	Potrójna Wyrzutnia wystrzeliwuje 3 małe rakiety samonaprowadzające. Działa tylko na Potrójną Wyrzutnię Rakiet.
n	emblem/Roc_S_ChaRoc	Ognista Osa
t	emblem/Roc_S_FivRoc	Potrójna Wyrzutnia wystrzeliwuje teraz 5 małych rakiet.
n	emblem/Roc_S_FivRoc	Ryk
t	emblem/Tra_N_Mag_Up	Zwiększa maksymalny zapas amunicji do Miotacza Pułapek. (Poziom 1)
n	emblem/Tra_N_Mag_Up	Zasobnik Miotacza Pułapek
t	emblem/Tra_N_Mag_Up2	Zwiększa maksymalny zapas amunicji do Miotacza Pułapek. (Poziom 2)
n	emblem/Tra_N_Mag_Up2	Zasobnik Miotacza Pułapek II
t	emblem/Tra_N_Mag_Up3	Zwiększa maksymalny zapas amunicji do Miotacza Pułapek. (Poziom 3)
n	emblem/Tra_N_Mag_Up3	Zasobnik Miotacza Pułapek III
t	emblem/Tra_N_Eff_Up	Wzmacnia działanie pułapek. (Poziom 1)
n	emblem/Tra_N_Eff_Up	Mistrzostwo Miotacza Pułapek
t	emblem/Tra_N_Eff_Up2	Wzmacnia działanie pułapek. (Poziom 2)
n	emblem/Tra_N_Eff_Up2	Mistrzostwo Miotacza Pułapek II
t	emblem/Tra_N_Eff_Up3	Wzmacnia działanie pułapek. (Poziom 3)
n	emblem/Tra_N_Eff_Up3	Mistrzostwo Miotacza Pułapek III
t	emblem/Tra_N_Rat_Up	Zwiększa szybkostrzelność Miotacza Pułapek. (Poziom 1)
n	emblem/Tra_N_Rat_Up	Pęd Miotacza Pułapek
t	emblem/Tra_N_Rat_Up2	Zwiększa szybkostrzelność Miotacza Pułapek. (Poziom 2)
n	emblem/Tra_N_Rat_Up2	Pęd Miotacza Pułapek II
t	emblem/Tra_N_Rat_Up3	Zwiększa szybkostrzelność Miotacza Pułapek. (Poziom 3)
n	emblem/Tra_N_Rat_Up3	Pęd Miotacza Pułapek III
t	emblem/Tra_S_ExpTra	Pułapka wybuchowa po uruchomieniu wywołuje serię małych eksplozji.
n	emblem/Tra_S_ExpTra	Pułapka Wybuchowa
t	emblem/Tra_S_SumTra	Przyzywa na krótko syna Djookholu, który walczy po twojej stronie. Syn Djookholu miota zabójczymi pociskami lodu we wrogów wokół siebie.
n	emblem/Tra_S_SumTra	Syn Djookholu
t	emblem/Tra_S_PumTra	Zwiększa obrażenia Porażenia Błyskawicą i obniża maksymalne zdrowie wrogów. W Halloween efekt jest znacznie silniejszy.
n	emblem/Tra_S_PumTra	Klątwa Dyni
t	emblem/Tra_S_DefShe	Gdy stoisz w tarczy ochronnej, obrażenia, które otrzymujesz, są znacznie mniejsze.
n	emblem/Tra_S_DefShe	Tarcza Ochronna
t	emblem/Rev_N_Dam_Up	Zwiększa obrażenia Rewolweru Inferno. (Poziom 1)
n	emblem/Rev_N_Dam_Up	Rzeź Rewolwerem Inferno
t	emblem/Rev_N_Dam_Up2	Zwiększa obrażenia Rewolweru Inferno. (Poziom 2)
n	emblem/Rev_N_Dam_Up2	Rzeź Rewolwerem Inferno II
t	emblem/Rev_N_Dam_Up3	Zwiększa obrażenia Rewolweru Inferno. (Poziom 3)
n	emblem/Rev_N_Dam_Up3	Rzeź Rewolwerem Inferno III
t	emblem/Rev_N_Mag_Up	Zwiększa maksymalny zapas amunicji do Rewolweru Inferno. (Poziom 1)
n	emblem/Rev_N_Mag_Up	Zasobnik Rewolweru Inferno
t	emblem/Rev_N_Mag_Up2	Zwiększa maksymalny zapas amunicji do Rewolweru Inferno. (Poziom 2)
n	emblem/Rev_N_Mag_Up2	Zasobnik Rewolweru Inferno II
t	emblem/Rev_N_Mag_Up3	Zwiększa maksymalny zapas amunicji do Rewolweru Inferno. (Poziom 3)
n	emblem/Rev_N_Mag_Up3	Zasobnik Rewolweru Inferno III
t	emblem/Rev_N_Rat_Down	Zwiększa szybkostrzelność Rewolweru Inferno. (Poziom 1)
n	emblem/Rev_N_Rat_Down	Pęd Rewolweru Inferno
t	emblem/Rev_N_Rat_Down2	Zwiększa szybkostrzelność Rewolweru Inferno. (Poziom 2)
