a342c3bda38f1a840be7d6bd999c8711	Jakie odważne użycie przestrzeni negatywowej...
11cbb12fbff7d0c41940bf182a231b67	To metafora kondycji ludzkiej...
c3105152fbcfed24f9d58a3cd409a534	Jaki emocjonalny przekaz...
bc80a15ecc8afab41bae68803e4da0c8	To dialog wewnątrz dialogu...
0c81579474f23d64baa710579be7822c	Po prostu wybitne. Brawo.
64a3314fc5db57c4db8223b0334e9f23	...
f539f696b2445bb4aaf50700ce70b420	Nie mam pojęcia, na co patrzę.
d0e10d4f5775a97468dc9a98f0622f8c	Ja też nie.
7148a1e952ccbac4f9f8e2685dc8d94d	Wow...
0e22e73daa1c9c948a0a0a959a428a76	Naprawdę daje do myślenia, prawda?
6aa98c682c66f254e872540063d53d3e	Gang Biznesu upadł.
7137b6dd336eb024eb70f4d7ee6b323c	Bez prania pieniędzy straciliśmy większość klientów.
251864e0bf8777f4b9dff1a5c54cb11e	Ciężkie czasy...
cc23a6887bbd24940b5d19796af71884	Na szczęście wino sponsoruje Gang Rozpusty.
43245876eaec1144aa2d2fa9198cc277	Chcę wstąpić do Gangu Rozpusty.
431d2488352740d4bb01d62337b32615	Przestępczość już mnie nie kręci.
24017b1f90d0530438c76d28a3e2dc72	Wolę popełniać grzechy!
949e1e4ae118b9246abe641a24e03f52	Spójrz na to...
461d4890461b66c46992bb6232777ce4	Nigdy czegoś takiego nie widziałem.
9d7bfcbbd707db44c88a875282664892	Najdziwniejsza pizza świata.
248f00fa058704345aedd5ed9757ad79	Prezeski już nie ma!
5756183e560ec0e40af16c24df67a7df	Jej rządy terroru dobiegły końca!
50b4815868b424f40934d52744261358	Czas na rewolucję stażystów!
40a39e10fff115746a5200d5cf0ed975	Gangu Biznesu już nie ma...
d4f663d4297b53846a1a9d6948a949d7	Pieniądze nic nie znaczą...
89fd2d86535d6ec45a24bf87f0f117d8	Jak teraz kupię sobie szczęście?
da5be7546d1fc1b478db750b6d2794c4	Ty nie jesteś przestępcą!
8a1094edd1fc2eb4da79048ebc0dcdf3	Nie chcemy tu takich jak ty!
0e96fc679917d3d4dad239e8c109abf9	Wynoś się z naszego miasta!
72da32def071a124f807cece4734c26a	Przechodzenie w niedozwolonym miejscu TO jest przestępstwo!
3cbdb3a49a3a9244987fd7a5ec6a9df0	Ta część miasta jest taka zapuszczona i podejrzana.
63bf29efde727eb4db8835aa42487817	Minister Zbrodni naprawdę się postarał.
6cce45aaa52cc58478821135f4f08378	Szukam wejścia do Gangu Rozpusty.
3c424264f672920429bf3e2e5148f009	Spodziewałem się jakiegoś złowrogiego budynku.
995e44366b84e0f4089b1fa855a0d8d3	Mogliby to jakoś wyraźniej oznaczyć.
ef7355511f1711e4083b4a56e9558988	Należę do straży sąsiedzkiej.
9b0b47e5005d982408ccf5cf278b5188	To najlepszy punkt do obserwacji sąsiadów, jaki do tej pory znalazłem!
5f7ea07cf0ce91144b072a1b55e47d5f	Ja nawet nie lubię pizzy.
b9251e43ef6565c4389bd0755056bfae	A jednak ciągle tu wracam.
107df21ee1e521c4e868e24d3d2d9131	To pewnie ten tajny sos.
e9df995a23125de4eb98bb51845c6dab	Mama mówiła, że nic ze mnie nie będzie!
9eabf25e0ea5f694daad6cd713cbea7d	No to spójrzcie na mnie teraz!
7fe1c3775e00928498258c9d05b73b21	...
6c21ca541e02a5749be199a31f62dee9	Chyba jest mądrzejsza, niż wygląda.
d85448569bce4544090dfb42c3d7f4f7	Skąd bierze się ten cały ser?
24182ebdf58950c4a9347197e6549926	Gang Rozpusty jest najlepszy.
3fff4ef3622ba3945a261abf0d40ef27	Zbrodnie przeciwko samym niebiosom?
f9a27d34feda9cb47afea96d2b9fe0f9	Co może być bardziej przestępcze?
7335e5c72e3124944924f2099b254a24	I mamy najlepszą zabawę!
efba120d35ce657498c348362733986b	Tylko Gang Trampolin nam dorównuje.
52a6aa035596e154b89e1c7f07be1840	O nie...
6f798a5ec18ba7d4ca0ccb2f0fc631a2	Dopiero co skończyłem myć podłogę.
d043d5a1ecb27644c829db4886197166	Gang Smrodu dostarcza nam cały ten gaz.
a4f1004744792ad4c923229da154139b	Każdy wie, że pizza z pieca gazowego jest najlepsza!
dd6e2680cb14b2644937064f420be027	Nie wyglądasz na specjalnie rozpustnego.
0bab2527874d2ce47a339b24f86d257e	Pewnie jesteś tu nowy.
2eeaa2e403e5a8d4b8b410f895857ab8	Albo coś ukrywasz.
29f24639aada0594189e506d59df6bcf	Ty cwany lisie!
53aaf82303352b949b29360f0230241a	Bycie w gangu opartym na grzechu ma sporo zalet.
d1445212372fb074baaa9ee388f2e956	Na przykład zniżki na pizzę.
2ba6387eab97c814fb631fa12b938f1d	Szkoda tylko, że nie trawię glutenu.
8b3a541a2adc5024fb0be0fb1f75a3a8	Miałem podobny problem w poprzednim gangu.
18c889c09a8eb6c45ad7ff82f332e35d	Nie trawiłem Gluta.
98ff6bfdcfde8df49980ea9c26a00a83	Dwie pepperoni i jedna pieczarkowa.
7d721f6208f1e734f959fc66cb430292	Minus siedem...
f29b5b4c43521794aa985cf1e1521b26	...
13ce22475247fb6429f9f02893492b77	Zatem X = log(A / B) + C ...
c815c103e59264c4a8fbfe5b25485907	...
b8678d5c8099c654ab71a190c1e24374	Zaokrąglamy w dół...
e12b15753b6d2b04fa4495ca2762162b	...
db36e167b8766d149a406588272d51a3	Plus 24% pochodnej cząstkowej...
53e5492a93a87b44a8edd2bd38efd7f2	...
4c851ee8ea3722e4c8a8844af8c32422	Minus reszta 12,6...
0d66ef79687956840ab7dbd17c8affc0	...
7c4f6d5fa4fd3bd4d8f2596ce3d517b9	To będzie...
f379c55b03f524c47ba08ffc0468b548	Razem wychodzi...
95b2683e436611e49924b8bb35698322	...
a74fabda8352ff24aa54a10fe37abbab	Trzy.
63e782260108c1b47aaa9f95d06e8cd9	Trzy pizze.
0049253fdabbe194689feb91542f3e6f	...
2ad49c04ed7799c4b951ac976213fcbb	hmmmm...
ed37bb7654feefc4e919141fef138631	...
9f4acd356a69ce048a2fec84064b7740	Cztery w pamięci...
48a0e92a29724784085ee76b32117b4f	...
9d9441212ee9b504eb5c62ab67944bbb	Skracamy liczniki...
6f8f709397a3e7342a0f33bd5a3b9c85	...
75b0877ad98df274099fc7b6c3284d1d	To jest pyszne!
98201d44e7bf9744c968deae0df9c479	Znowu mu się udało!
902c440f3b22b784f82c8da65244410e	Nikt nie zna się na dekadencji tak jak Pizza Świnia!
2b50759e87f3ec74791df86086315a1f	Czekamy na nowy drop od Pizza Świni.
77819372955f2a54995c010dc636a06d	Jego dodatki są najdroższe.
7fbc5c47b82831147b090605689c6262	Czyli najlepsze.
e888a9b79bf01d243ba7ae9e2cbaebfa	Spróbujemy ich jako pierwsi!
c30ac61d99833124b898c019a908ad9d	Bierz moje pieniądze, Pizza Świnio!
4f842a41efaf9bf4481bc3fb6acd3cf9	Pizza mnie w ogóle nie obchodzi.
145541a98c89ea9449bb2cf49b72bd1e	Ja po prostu kocham sos.
00486cc8266ca0e4f9129b30e214fe7c	Im głębiej w Gangu Rozpusty, tym więcej grzechu i dogadzania sobie.
d4945e946674af349a2dbcc0a9ddd61c	Ale ci stażyści dopiero się uczą.
d903ed19b39c39742963506c72ee35d7	Trzymamy się za ręce!
23dd4576377e4cd4e9ff5dfb5340cde5	Zjadłem dodatkowy kawałek pizzy!
60277743d82252f4b884b79136044e60	Położę się naprawdę późno!
f71c31f1bb1cb574dbf9256b82552019	Skąd bierze się ten cały sos?
14b0874d11d728f45babdc9edfa59ff7	Witaj w mojej Otchłani Pizzowej Rozkoszy, Anger Foot.
aa8930fd35893be48b71a2f5dd0c0659	Ale z ciebie KĄSEK!
8c72dc894895b124885c829241f36665	Zanurz się w basenie...
b064632defe5fb14e9af88f65103c849	Z serem wszystko jest lepsze!
cca29eec71bbba04ab5e7e3b5e4856df	Szefowie gangów przestali istnieć!
244f0f08b355e6f40b70f0c86c93a7dc	Odzyskaliśmy wszystkie cztery pary Preemo!
ed7a60d250b7b89449ef47052d45bc67	Wracajmy do domu! Zdążymy jeszcze na wieczór filmowy!
2f0a2e73c26b895419cd54709932eec3	I umieram z głodu, więc weźmy coś po drodze.
ff72e147afa66b94f963ef1911adb68a	Tylko nie pizzę.
cc4e21ff65dc6814b90bd1c18128d45e	Ani kroku dalej, Anger Foot!
b30f45992ba741c4a90ec2b1efed1adb	Obserwowałem cię.
f7f7a2d6c03c0374fa04c1fccd0a9172	Musimy się spotkać. Twarzą w twarz.
dcd5d5ed2e4c7d743b0e49dd31a2bd5e	Przyjdź do Wieży Zbrodni.
b07129cc05b773044837071b9996ac67	Bo jak nie...
d26f252ac2a520e4fa8c792adc46aca5	...to kopnę tę stertę rzadkich butów prosto w ogień!
f06981e011e3a374d8d3e1d42063c38a	Minister Zbrodni oszalał!
ddee7d70f7e5b7348b6717d47ef35e51	Nie wierzę, że na niego głosowałam!
6e83224688ead5c4185b815eb941c3f3	Musimy uratować te biedne buty!
dea5e32c4e3092744aabf123d551081b	Ruszamy!
1a40eef203812b0418fe22f3ac1d09b3	Anger Foot...
ce41e65cd15c62a40889253dbdae10ac	Czekałam na ciebie...
1522d1979630e3047ba4377ed59bdd0f	Zrobiłeś wyrwę w moich zyskach.
7df806da4e1051b439322c81c6addb50	Więc każę ci za to ZAPŁACIĆ!
0f4f11599450482419a8a872c34362db	Twoje buty będą moją kuwetą!
6c0dbf47b0f8d9d41a906b1324856bb3	Co za walka! Dobra robota!
ea44e2039d5558b4194580b14d84ec69	Ani przez chwilę się nie martwiłam...
9af139b72bcb98b42bd902ead6198ff3	Masz najmocniejsze stopy w mieście!
8a1fd267d5ca5054f9967bb85d06b5cd	GŁUPCY!
bc7d185591f370f4b98832bd08299d07	Popełniliście ogromny błąd!
554ada8ed3de9f44881f945f71b5371a	Jeśli nie zatrzyma was Gang Rozpusty...
a6ea133f79fdaab43a03762dc0f96428	zrobi to Minister Zbrodni!
40c2a0d5fed406e45b6316a7d0d73150	Mam wiadomość od Jego Zbytkowności...
72333f8a6b5bb964d88b2725decf493b	Wielkiego i Potężnego...
e82afecd39a4e3f43930622c98660cd7	Ponętnego i Zmysłowego...
0f47fe60830f1cb4dbf31993fcba9129	Przebiegłego i Przystojnego...
782e90189d8a4f844b655284b8670573	Wspaniałego i Nieskalanego...
aaa37add403aef54d838914dd081a45e	PIZZA ŚWINI!
cfc32b18892988c4c91a2560832f5d2e	Uważaj, Anger Foot!
19243cb2063561746a40628ecebc3e3d	To pułapka!
ffc4f8909b604aa4c98b0925ad516a8d	Pizza Świnia próbował nas zabić!
f4d9155511be891488bffa1fe98966dc	Musi mieć ostatnią parę butów.
e56c2a03a1191cd49a7f7bbbc39b1423	Mówią, że stoi na czele Gangu Rozpusty.
f4b93eb042a218744bd9dc140f282f12	Ale nikt nie wie na pewno.
99540a69d83093240a05833f99391391	Jedna z jego restauracji jest niedaleko.
52fefbb0c0c4c0845a7fa9ba9aa9548c	Weźmiemy przy okazji pizzę na wieczór filmowy!
093955b08e8f12345a70c9fa4683cffd	Ruszamy!
371f774b648181943be9acafeb07c08a	Próbuję zwrócić uwagę tego przystojniaka.
84f15f7e36c6bef40affef9ce751a25e	Uwielbiam gorących tatuśków...
f7fb7350980a42948a9fe80e0d0a92bd	Janet w ogóle nie pracuje.
e68dd3a0ac9f31c458832b6d3835bb0b	Całymi dniami uwodzi współpracowników.
4715648e28f550f458c2c261470b3905	...
a8d060d1cba014a45827931d72ebe4a0	Nie mam pojęcia, jak awansowała do defraudacji.
2a992b5dfab9b654f9be9c55b598451a	Tu trzymamy nasze nieudane eksperymenty.
688dbac7dc5416b409a69ba677574bca	Wszystkie wydawały się takie obiecujące...
8f1586da85bd79741a9b2abdf7e0aed8	Musimy wymieniać mnóstwo tych szklanych sufitów.
3e892421ed2f70a4297a21d8aada8178	Ciągle ktoś je rozbija.
c4ea774a8e1028743993a2d1d9c59029	Moja sąsiadka jest nieznośna.
86a5f9171aa86ed4790638f91ef9865a	Bez przerwy mnie podgląda.
781fa368f91e51943bd84a63951ac391	Próbuję awansować.
6e101f465b061424880ac41332c624a2	To najlepszy przestępca w białym kołnierzyku w całym rzędzie boksów!
103b92dc7a3d83d4fbd7c9e35c091305	Spójrz na tych idiotów tam na dole.
681e93b73a30ec74f90820a6f5926280	Założę się, że mają nas za bandę dupków.
49e9ffc4b477662478209682d70d8a5a	Spójrz na tych dupków tam na górze.
a76063323b9f7a94f812d606e9120fa4	Założę się, że mają nas za idiotów.
63a4c8981baf18c42be7c1ef55c9bbe9	Dziś jest dzień przyprowadź dziecko i daj mu robotę.
4f99ecebd2b983a4c99440a83a96d79e	To miejsce jest beznadziejne...
3d8cbd062ef7e8f47890d876919a4885	Nadgodziny niepłatne.
dc4720322f6f17844926e44bccae555b	Żadnych benefitów.
a57fb910e936e3a489003ba0a1273be6	I prawie żadnych szans na awans dla dziewięciolatków.
869f760858b40d0408ab84c700043bc4	...
00800baf38fb6b948b81ea57b6fdf038	Nie mogę się doczekać emerytury.
0c25bcd2c8f63a342a44c38cf5eaca94	Ta gra jest genialna!
d6a4879925375ea44be03764881211e2	Kto by pomyślał, że odzyskiwanie pustkowi tak wciąga?
7e300d6b107af454dbef3b7125cd9932	Powinieneś ją kupić od razu.
98f70c2f17b2371489774591bc92d5e6	Może dwie albo pięć kopii.
ddf3dce31b93ada47a27f0e94ab13913	Powiedz znajomym.
8c08dc556a841dd40b63de63e9048f72	Tylko nie mów nikomu, że tu jestem.
f81bc60043b6d4f4dad7853e1cf4304b	Jeśli mam zrobić jeszcze jedną kawę...
87d2bc51620d120419d7aa909e5d311a	to idę do pracowniczej kabiny do płaczu.
0de1dce432c08904db8cd3a3b6790359	Szansa.
cda2439354c9ab946b7e24573ad9e40c	Kiedy wschodzi słońce, wschodzi dla wszystkich.
a144084d4d2343a44a1380b97711ef15	Wizja.
62c918fa88a2e0a4684b17a9e2baca76	Idź tak daleko, jak sięgasz wzrokiem. Wtedy zobaczysz, jak iść jeszcze dalej.
49940276019ff494f8d6e6d15aaa26a5	Innowacja.
a6949c9326371434db2190703e7abc54	Sukces to podróż, a nie cel.
2496e9a0a6e2e724dbf1d7bd116c74d3	...
70d5e99f8c7e6584f91fcf2630988513	Jako menedżerki musimy inspirować.
4fc3792e54badb84bb2d4614ea1ad689	Jeszcze tylko cztery lata i koniec stażu.
fdb6324e11f9d354fa17bb00d9425fcd	Bardzo się na to cieszę.
419322fb35770fa44b4189cc1c3e67cb	Nie mogę się doczekać, aż zostanę Starszym Stażystą!
6be063b093a6e044990dcd28e0bac84a	Uwielbiam być woźnym w Gangu Biznesu.
859cec8959f80704e9910c919c4b6d3d	Najmniej brudna robota w całej organizacji.
779d651034b38604387eb2f0d5086ac7	Znowu przenieśli moje biurko...
985506834967aca4980f2098c0667b5e	Od dłuższego czasu nie dostałem wypłaty...
6da692d90808b3f4893cba68161d8389	Jeśli nie odzyskam swojego zszywacza...
0aa5961da44c60d4f96819ce0192292f	...
b0600e859aeff2241acf4d043ff24afa	spalę to miejsce do gołej ziemi!
4a0686ec5a78a7346bc89d66f6b61f86	Przyszedłem po nową firmową butelkę na szczyny.
dc1046bf309bc1d49b2e440a8cdb497f	Wszystkie moje są pełne.
b04caaec954d4934d8d9d5fd4992d4e4	...
70a5e9422cd7a6243a67ceb808b647e3	Chyba musi wystarczyć kubek.
fedf6b79c1311984db776fd16c1facd4	Witamy w Raju Podatkowym S.A.
41d9bd37164e4fe40a1ff4e26aae1228	Zarejestrowana spółka zależna Gangu Biznesu.
ad182611ff41e144b8cfa6c0c0c43bdd	Aby porozmawiać z konsultantem, proszę wejść w drzwi po lewej.
b733aa2f14cbf2a4887c5f2b45bb8c72	Aby złożyć skargę, proszę wejść w drzwi po prawej.
8c776296c630c3d4cb57d6c254f1ab1e	Bycie menedżerem nie jest łatwe.
4b6addf9f07578d4082b266bab32585e	Ale jest łatwiejsze niż praca.
2987c4517adeb9e4786b35e0deaacb2f	Przed wejściem do strefy testowej proszę podpisać oświadczenie o zrzeczeniu się roszczeń, zwolnienie z odpowiedzialności i przeniesienie majątku.
38b1e07d514d103428e8b6c310a85e65	Nie stać nas na kolejny incydent.
c853de9418319c44b81fa811c2bbee62	Oto nasza najnowsza innowacja!
63c9a2cee5381a84b84b31f68f05e159	...
a97f72ed99822d246b3bba2cf20a6a76	Dzbanek do Kawy 4000!
d110e8f19fcbd054da4aabedfc45e3af	Dzbanek do Kawy 3000 był ogromną katastrofą.
cf0a327aa62f0b240b16e92813463108	Był po prostu za mały.
616c521eb6601004789883362eff835e	Zostaw mnie w spokoju...
d7cfd57963371134f8a72856afaaae3e	Muszę się wyspać, póki szef siedzi w kiblu.
4c6746348d7fdc04fbd38bd5f7200ff3	Liczy się dla mnie wydajność.
b002bb1e5ef9ae54e9be8b1b43dd87b7	Dlatego wstąpiłam do Gangu Biznesu.
9ea02f234fdcee7469e07c2460516418	Nic nie popełnia przestępstw wydajniej niż kapitalizm.
2b37a556a1f75dd45a973d2867c5acaf	Nikt nie mówił, że biurko do pracy na stojąco będzie wygodne.
f6eb10501d7a87a46b96d5d46238a1b9	Ale na ból karku spróbuję wszystkiego.
626bc8cf585c8cd42b124b2fc9c9abcb	Mamy każdy artykuł biurowy, jakiego możesz potrzebować.
44b50aaf35f6d5f4b8651dda49eca7b5	O ile jest to firmowy kubek reklamowy.
a7a0fc231962b5d4b9d804828be82a48	Warunki eksperymentu są stabilne.
09786192dc21ff740a9cc30fbf6f1c3d	Wszystkie odczyty mieszczą się w normie.
6fca203df57b42d488d41903a9e8c67f	Hmmm...
9243d6e95c3205844a9bf3f14e59a715	Tak....
289e4adfdf9b7de4281910155d59204d	Tak.
6ec9aa0faf008634bbc9651ea23af8f6	Wstępne wyniki sugerują, że dzbanek do kawy jest faktycznie duży.
6f4239e0f8c2ce247a4d410c8437e6a1	Używam teraz stu procent mózgu...
8e62a1a089a32e14e9b965ff2f5d0fe2	żeby wymyślić lepsze sposoby na oszustwa podatkowe.
d90c31b45fc714845bb8a57c7ec9db2b	...
f6c0dac94bd830c4b9d45e52ff67eb04	A gdyby tak...
a1d5038643e3a054a866e1283f337d24	...
413a1c4c1b9a9044d8eea85081f2d10b	szafy na dokumenty...
e8de76860398f134e9fe3628dc7649ee	...
6057ecfee3b395e4682b335fbac02ed6	były naprawdę duże.
78356cf9c49584f40848ab7860a03535	Jak się nad tym zastanowić, to ma mnóstwo sensu.
274b87a4a89be2146988dfff8d8daa3f	Krew napływa mi do mózgu.
66038505e2dc2504aabb23c601541a72	Przez co jestem bardziej mądrzejszy.
33fbcf5009f041c4bbf8da01181af8a4	Spróbowałem stylu życia do góry nogami.
d57dcfbf7f62d2042b6027544e7ad170	Ale palce u stóp okazały się za słabe, żeby mnie utrzymać.
584fe3c825adfae4a89bf05dcfe1bea5	Chyba powinienem wykupić karnet w Gangu Crossfitu.
830d02725f0ba4247a8da44af7ff538e	Teraz robię WSZYSTKO do góry nogami.
0fb57ae3dd73d3b4596cabfe1ac3c620	Niektóre rzeczy są przez to trudniejsze.
bf1eeef78a2429f4aa3cb0585ca8eef2	Naprawdę przydałby mi się kibel do góry nogami.
f67f56e06493a5e4f87506c8a6f360b6	Czytałem o tym w poradniku.
7c5a917ee169e8f4ab38a1749ab6555d	Siedmiu na dziesięciu skutecznych prezesów tak robi.
dfc577b472f7a9e45af41f00ec7389ee	Nie zwracaj uwagi na mojego współpracownika.
a3ccf7fc18dcd1c4eb43fc8c2c96c113	Omdlenia to normalna część procesu.
e29924ff0a4d6d54fa53773c3ad2e611	Mnie też to zaraz czeka.
15a7cec25b06b4340b7e51c881c29d9f	Słyszałaś o Janet z księgowości?
2efab3229ce660142ba9f3f2688d8b55	Przyłapali ją na defraudacji firmowej kasy.
b4e01f222f3d2aa45b9099ba2f631292	Wow...
3f0ae14e40a205d4dbeec3b1023932ef	To dlatego dostała ten awans!
037f17e72fc5f4c4f8eb572811079812	Statystycznie jestem najlepszym traderem.
4332067c708e3834692ca03a9ef70708	Kłócimy się od godzin...
2d0a9fb4d1ed26c4ea1ef22093756b21	Czas na ostateczną decyzję...
e0bb78a0e75567044aa6a9ea6b4d7d97	...
797587617380390479a7d9769fedd75f	Ja mówię: pizza na lunch!
53bd78cbe34070a44a6dad6055b20eb2	Stek!
143baf8bc65804f4789374177160f008	Hamburgery!
f14d41adc1ad526489cbda5bb8053d05	Sałatka!
1d0be9f0cf449b149ad5511f1a58d538	Lody!
ae4a9fe9816f6f74f987cd5844ca1d79	Jak więc widzicie...
a58db6a46ae8de048bcd5f6a3c2149e6	co pozwala nam wrócić do teoretycznych podstaw biznesu typu liczba-idzie-w-górę, aby zmienić zasady wydatkowania pożyczkowego i odnegować przeciwieństwo nienarastania dodatniego długu bez historycznie rentownej potrzeby hedgingu w rajach podatkowych oraz dosłownego hazardu kasynowego na spekulacyjnych klasach aktywów takich jak pieniądz i złamane obietnice wystawnych prezentów zarządczych w rodzaju plastikowych breloków i nominalnie funkcjonalnego lekkiego trzymania za rękę.
e09b3dffa8809f6429d230746cfed925	...
6bd70b94b98aadc4aa5223a674a6837e	Mam nadzieję, że to coś znaczy.
898a8a25b450ad647a60ac6e266a8f58	Prezentację mam jutro.
718bcf9f035f2844f8784fbcdd4509f2	lewarując synergie międzyfunkcyjne poprzez dynamicznie zmieniające się paradygmaty rynkowe
942e5b0067b1fb341991885b45cf9f63	nasz innowacyjny fintechowy disruptor bezszwowo orkiestruje solidne rozwiązania napędzane blockchainem
dee6afe89f4343c4c993718695cab69f	katalizując optymalizację wartości dla interesariuszy i pielęgnując niezrównane ekosystemy monetyzacji na nieodkrytych rynkach
8e61691f290b64c4c8cfcabc701bf9cb	tym samym dywestując nieustannie ewoluujący krajobraz przyszłościowo ukutej deprecjacji wzrostu byka i zapewniając wypłatowo zmobilizowane warunkowanie inwestora
4d5253e265420c14fa362d14bc86741d	a dalej równoważąc konsumencko zorientowane pranie kapitału przestępczego i włączając korporacyjne planowanie występku w prawdziwie wstecznie wyrównaną uprzemysłowioną pięcio- do sześciościenną piramidę finansową
900282273c993ce4c916cf3febfd0a91	nie wspominając o oczywistych korzyściach przyszłościowego odmarkowienia koszyka funduszy vis-à-vis skonglomerowanych prognoz spółki po przychodzie oraz wprowadzenia quasi-ustrukturyzowanego finansowania nierozliczalności
4a7c3195467a8394ba72ba9f99cc1824	co z kolei doprowadzi do fiskalnego lewarowania myślenia poza schematem, zarówno lokalnie, jak i przestrzennie ambiwalentnie, nie bacząc na zdarzenia ograniczające zysk, włącznie z gospodarkami zwróconymi na północ i na południe
9251dcbac8747bc4f8a2e219dce7eba1	dodatkowo przekształcając zaufanie międzynarodowe w wymienialne motywacje think tanków do bilateralnego otwierania książeczek czekowych, a także duchowo indukując mentalność groszy spod kanapy, która historycznie pokazuje prognozy (finansowe i astralne) znane z przebijania przysłowiowego czekoladowego sufitu
e6a6b0115f0738541b8a1c1eea7ff279	HEJ TY!
b41e3253f19d7df4a91ceac95853ab55	PRZYNIEŚ KAWIOR I WYMASUJ MI STOPY!
f56890a70f75840499cb7d8e529a7600	...
c7bbd740979434c4389d33cd206741c4	Och, myślałem, że jesteś stażystą.
74aae46defe07184a866fb2a7266d4e4	...
3cfdf504f98b9cf4986a2de8c5ce3693	Zrobisz to mimo wszystko?
b43001cba6838644e9c1337837b24d49	Jestem taki nieszczęśliwy...
d4af1c10ce119ef4eb9cba8524b44601	Żona mnie zostawiła...
da655e1ec22c38345baa5b145a7a5637	A sekretarka mnie zdradziła...
0bace20ac5db8bc4a88a6d25f51a51dc	Ze swoim mężem.
d65d6e6d5c548f44f92dc7a998861df0	TU NAGRYWAMY OGŁOSZENIA BIUROWE!
487cd5fe36aa79c4fbb2631bf559957d	ŻEBY MOTYWOWAĆ I INSPIROWAĆ PRACOWNIKÓW!
5c94d1219a1da1346a84947669d43d20	ANI KROKU DALEJ!
9360c8558fdb2124abb4a9a2c1a043a5	Te schody ruchome są TYLKO dla zarządu.
b90635036bf6fe24ba205cf0656bddfb	Ty musisz wspinać się po korporacyjnej drabinie.
592701c14f32d064db02fc2003771ca6	Albo iść korporacyjnymi schodami.
34a242e13a85fda4ab05c2bc1de209f5	Ta złota kanapa nie należy do najwygodniejszych.
359b3bd89317e4143b2a8766748fb175	Ale warto, jeśli ludzie wiedzą, że jestem bogaty.
524ee410884c9904483681e36b1dcb4b	AKCJONARIUSZE ZAWSZE PATRZĄ!
0432508200f45cb429164e647e050483	JESTEŚ DO ZASTĄPIENIA!
1e39effa2ca93bd44bfe37dba4c183d2	ZYSKI MUSZĄ ROSNĄĆ!
d1898ad9864aa304590d71f76afbcd9b	Straciłem wszystko...
bb2e0cd253d24764f9b507244027ee7a	Zainwestowałem w Gang Przemocy...
e73742a9caeea7448b9705fef48eb88d	Potem zamordowano ich szefa. Akcje runęły.
0a1e66dbf307cb740be7554313a55d66	Ale spokojnie...
e8b97606c5477b74db4fa9c6fce4b302	Wszystko odzyskam.
b26f141c94347044da10e86b3a200919	Wszystko wpakowałem w Gang Smrodu!
4a1993c73b6b17740b4d46af54cf3a1e	Spójrz, jak harują...
3bdc15ea052bb9343b30d09776cec59f	Trutnie. Niewolnicy systemu...
fe7159fc96bdbc04ebbe9129c50dad95	Żałosne.
98a8f56d17241d04f8249d68658387e9	Obrzydliwe.
e6ed2a668e26ad9489c3ddd84ddd9a97	Wstrząsające.
912400cbee73d3b43a7e88b3a23ae60c	Jak mam pracować, skoro mój popcorn jest pełen mrówek?
ca17bbf9540bbac48846cc5d12ae38b8	Gangu Biznesu nie stać na porządny młotek i dłuto.
b73869f91b26a5a4ba6211e95cd8ab5d	Nie mam pojęcia, gdzie poszedł budżet.
151d5f92786b88f449ce2e6c80428283	16!
8a3baa1c05cccf64f951a9c9b10163e7	47!
b3144b0b776a7494a9df11a7c9ef9aac	KUPUJ! KUPUJ! KUPUJ!
67953cf8fae7a874a9e746508d513540	Chwila...
31b5abc5f970a5c4ca169aaf8db1ec7c	Powiedziałam 47?
0347a731cf350de40aa3967b5aa61c22	SPRZEDAWAJ! SPRZEDAWAJ! SPRZEDAWAJ!
d13d942d35bdf4d44ae0ee080edf7fcc	Inwestuję w Gang Podboju Kosmosu.
b037e337c4d175b46a21e79418f34c5d	Lecimy na Księżyc!
19ec2db03d5b0174ca38f4beab98958e	Ten basen z pieniędzmi wygląda wyśmienicie!
66543c9c649217d4badd8a0b67febf4b	Chyba popływam sobie jeszcze raz!
3f1681f1450ca134693da1f25a1e418b	Prowadzę rozmowy z kandydatami na mojego stażystę.
72a7e74971bad9e46b49752e47b3eb44	Sam będąc stażystą, mam zakaz mówienia czegokolwiek poza „Tak”.
16ee2b5f84052694ba566e2e1b084da0	Więc wszystkie interesy robię pod stołem.
0473e2d67eba65e47b2470519ed5d239	To stanowisko bezpłatne.
1709f5a699928c940a71ab2aa507b02a	Ale doświadczenie bezcenne!
d7df66a60508e8c4eb08109eda3f1114	To jest skarbiec.
ba9287899c17b6f46a8d903cb067fcb0	Trzymamy tu wszystko, co cenne.
7cf47312792b5ab4397c47e3291ebe6f	Idziesz na piętra zarządu Gangu Biznesu?
a951fcc13429c1f449c08dcc342ee161	Uważaj...
50caf32e0a0d1bf4c92106f818ce39d8	Nie nawiązuj kontaktu wzrokowego z zarządem...
66789a0cca588ae46b6ea3b742ef22f0	Nie mów i nie ruszaj się w ich pobliżu...
c8cf48b1330ecfe4698007211402213d	A ZWŁASZCZA nie oddychaj.
9e841654f6900be4d99c74101496ddfd	Ty też idziesz do metra?
89f6544e46e1fbb4082ba7238e02846f	Spakowałem swój najcenniejszy dobytek.
7ae20ff52caad0246995707f6b97de8b	Spróbuję zrobić karierę w Gangu Biznesu.
